Date,Latitude,Longitude,Subsite,SamplingLocationID,SamplingMethod,Status,DateClosed,DataManager
11/02/2021,-36.36655797,148.4162149,Schlink Pass,SP025,Trail,Active,,NPWS Pest Monitoring
11/02/2021,-36.37282956,148.4246245,Schlink Pass,SP026,Trail,Active,,NPWS Pest Monitoring
11/02/2021,-36.37500387,148.4380181,Schlink Pass,SP028,Trail,Active,,NPWS Pest Monitoring
11/02/2021,-36.37787886,148.4483283,Schlink Pass,SP029,Trail,Closed,1/04/2021,NPWS Pest Monitoring
11/07/2021,-36.33165891,148.394498,Schlink Pass,SP112,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.35428661,148.3934624,Schlink Pass,SP116,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.34881323,148.4014585,Schlink Pass,SP117,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.34943332,148.4264216,Schlink Pass,SP119,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.34769211,148.4376937,Schlink Pass,SP120,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.37145518,148.3820534,Schlink Pass,SP122,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.36565511,148.3924305,Schlink Pass,SP123,Trail,Active,,NPWS Pest Monitoring
11/07/2021,-36.36631896,148.4028062,Schlink Pass,SP124,Trail,Active,,NPWS Pest Monitoring
23/07/2021,-36.32226908,148.3955474,Schlink Pass,SP109,Trail,Active,,NPWS Pest Monitoring
23/07/2021,-36.34083516,148.3977298,Schlink Pass,SP114,Trail,Active,,NPWS Pest Monitoring
23/07/2021,-36.36041185,148.4088329,Schlink Pass,SP121,Trail,Active,,NPWS Pest Monitoring
23/07/2021,-36.36623707,148.4156898,Schlink Pass,SP125,Trail,Active,,NPWS Pest Monitoring
23/07/2021,-36.37282134,148.4245944,Schlink Pass,SP126,Trail,Active,,NPWS Pest Monitoring
23/07/2021,-36.37499293,148.4380601,Schlink Pass,SP128,Trail,Active,,NPWS Pest Monitoring
14/12/2021,-36.316684,148.402456,Schlink Pass,SP208,Trail,Active,,NPWS Pest Monitoring
15/12/2021,-36.366568,148.416145,Schlink Pass,SP225,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.34965079,148.4326125,Schlink Pass,SP519,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.34441528,148.4418637,Schlink Pass,SP520,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.36254727,148.4138001,Schlink Pass,SP525,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.36851305,148.4214581,Schlink Pass,SP526,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.37519824,148.4325654,Schlink Pass,SP527,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.37597089,148.4442876,Schlink Pass,SP528,Trail,Active,,NPWS Pest Monitoring
8/05/2022,-36.37812998,148.4490076,Schlink Pass,SP529,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.26513761,148.3775903,Schlink Pass,SP501,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.27291321,148.383973,Schlink Pass,SP502,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.28113682,148.3861343,Schlink Pass,SP503,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.29118475,148.3873002,Schlink Pass,SP504,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.30035778,148.3880106,Schlink Pass,SP505,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.31147143,148.3994149,Schlink Pass,SP508,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.31887345,148.4065687,Schlink Pass,SP510,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.3262126,148.4126542,Schlink Pass,SP511,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.3307224,148.418303,Schlink Pass,SP513,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.338038,148.411327,Schlink Pass,SP515,Trail,Active,,NPWS Pest Monitoring
9/05/2022,-36.3444,148.412657,Schlink Pass,SP518,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.30878126,148.3917583,Schlink Pass,SP506,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.31758817,148.3933862,Schlink Pass,SP507,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.32657989,148.3958617,Schlink Pass,SP509,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.3361804,148.3939771,Schlink Pass,SP512,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.34408395,148.4015097,Schlink Pass,SP514,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.34517167,148.4066885,Schlink Pass,SP516,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.35246937,148.3981007,Schlink Pass,SP517,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.36208446,148.4026784,Schlink Pass,SP522,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.36845035,148.3888262,Schlink Pass,SP523,Trail,Active,,NPWS Pest Monitoring
10/05/2022,-36.37079104,148.4045901,Schlink Pass,SP524,Trail,Active,,NPWS Pest Monitoring
28/03/2017,-31.20096,149.108297,SQT Surrounds,SQT013,Animal pad,Closed,,NPWS Nthn Inland
28/03/2017,-31.200987,149.110714,SQT Surrounds,SQT014,Animal pad,Active,,NPWS Nthn Inland
2/04/2017,-31.197,149.11,SQT Surrounds,SQT032,Animal pad,Closed,,NPWS Nthn Inland
23/06/2017,-31.19946959,149.117355,SQT Surrounds,SQT025,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.19902,149.109375,SQT Surrounds,SQT003,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.199429,149.109058,SQT Surrounds,SQT004,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.200306,149.108409,SQT Surrounds,SQT005,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.201464,149.108123,SQT Surrounds,SQT006,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.20245894,149.1083444,SQT Surrounds,SQT007A,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.200083,149.110311,SQT Surrounds,SQT008,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.19831,149.114876,SQT Surrounds,SQT011,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.197312,149.11529,SQT Surrounds,SQT012,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.195514,149.120786,SQT Surrounds,SQT024,Animal pad,Active,,NPWS Nthn Inland
10/05/2018,-31.196693,149.119962,SQT Surrounds,SQT030,Animal pad,Active,,NPWS Nthn Inland
26/02/2019,-31.2021374,149.1092503,SQT Surrounds,SQT031,Animal pad,Active,,NPWS Nthn Inland
24/10/2017,-31.198212,149.111836,Square Top,SQT018,Targeted,Active,,NPWS Nthn Inland
24/10/2017,-31.199587,149.112235,Square Top,SQT022,Targeted,Active,,NPWS Nthn Inland
26/10/2017,-31.199441,149.111859,Square Top,SQT023,Targeted,Active,,NPWS Nthn Inland
26/10/2017,-31.1980576,149.1116152,Square Top,SQT027,Targeted,Active,,NPWS Nthn Inland
26/10/2017,-31.19945526,149.1121919,Square Top,SQT028,Targeted,Active,,NPWS Nthn Inland
27/10/2017,-31.198058,149.111655,Square Top,SQT019,Targeted,Active,,NPWS Nthn Inland
1/11/2017,-31.198281,149.11137,Square Top,SQT016,Targeted,Active,,NPWS Nthn Inland
10/05/2018,-31.198029,149.111016,Square Top,SQT001,Targeted,Active,,NPWS Nthn Inland
10/05/2018,-31.19873,149.110047,Square Top,SQT002,Targeted,Active,,NPWS Nthn Inland
10/05/2018,-31.199157,149.111542,Square Top,SQT009,Targeted,Active,,NPWS Nthn Inland
10/05/2018,-31.198783,149.113139,Square Top,SQT010,Targeted,Active,,NPWS Nthn Inland
10/05/2018,-31.198256,149.111615,Square Top,SQT015,Targeted,Closed,,NPWS Nthn Inland
10/05/2018,-31.198148,149.111787,Square Top,SQT017,Targeted,Closed,,NPWS Nthn Inland
10/05/2018,-31.198458,149.112166,Square Top,SQT020,Targeted,Active,,NPWS Nthn Inland
10/05/2018,-31.198778,149.112594,Square Top,SQT021,Targeted,Active,,NPWS Nthn Inland
28/02/2019,-31.19829554,149.1106688,Square Top,SQT026,Targeted,Active,,NPWS Nthn Inland
28/02/2019,-31.19838686,149.1129866,Square Top,SQT029,Targeted,Active,,NPWS Nthn Inland
14/05/2021,-32.97367244,151.3437475,Switchback Georges Rd,SB001,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97369402,151.3440146,Switchback Georges Rd,SB002,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97345511,151.3443614,Switchback Georges Rd,SB003,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97378,151.3430179,Switchback Georges Rd,SB004,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97364774,151.3432451,Switchback Georges Rd,SB005,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.9734341,151.3441371,Switchback Georges Rd,SB006,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97314506,151.3447845,Switchback Georges Rd,SB007,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97282471,151.3451115,Switchback Georges Rd,SB008,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97249889,151.345706,Switchback Georges Rd,SB009,Targeted,Active,,NPWS Central Coast
14/05/2021,-32.97227098,151.3462025,Switchback Georges Rd,SB010,Targeted,Active,,NPWS Central Coast
1/11/2017,-33.34628721,141.0733358,Tarawi,TAR001,Animal pad,Active,,West
1/11/2017,-33.36054132,141.0712885,Tarawi,TAR002,Animal pad,Active,,West
1/11/2017,-33.37398757,141.0695906,Tarawi,TAR003,Animal pad,Active,,West
1/11/2017,-33.3860708,141.0657346,Tarawi,TAR004,Animal pad,Active,,West
1/11/2017,-33.38690168,141.0813925,Tarawi,TAR005,Animal pad,Active,,West
1/11/2017,-33.37430776,141.0826887,Tarawi,TAR006,Animal pad,Active,,West
1/11/2017,-33.36116023,141.0845405,Tarawi,TAR007,Animal pad,Active,,West
1/11/2017,-33.34677556,141.0865581,Tarawi,TAR008,Animal pad,Active,,West
1/11/2017,-33.34810345,141.1026325,Tarawi,TAR009,Animal pad,Active,,West
1/11/2017,-33.36216244,141.1092295,Tarawi,TAR010,Animal pad,Active,,West
1/11/2017,-33.3759398,141.1133967,Tarawi,TAR011,Animal pad,Active,,West
1/11/2017,-33.34962607,141.1190249,Tarawi,TAR012,Animal pad,Active,,West
1/11/2017,-33.36360457,141.1252134,Tarawi,TAR013,Animal pad,Active,,West
1/11/2017,-33.37742219,141.1293062,Tarawi,TAR014,Animal pad,Active,,West
1/11/2017,-33.39097589,141.1298836,Tarawi,TAR015,Animal pad,Active,,West
1/11/2017,-33.4044117,141.1283494,Tarawi,TAR016,Animal pad,Active,,West
1/11/2017,-33.4181017,141.1266074,Tarawi,TAR017,Animal pad,Active,,West
1/11/2017,-33.41931113,141.1428942,Tarawi,TAR018,Animal pad,Active,,West
1/11/2017,-33.34667975,141.1352147,Tarawi,TAR019,Animal pad,Active,,West
1/11/2017,-33.34810236,141.1512165,Tarawi,TAR020,Animal pad,Active,,West
1/11/2017,-33.35340954,141.1676773,Tarawi,TAR021,Animal pad,Active,,West
1/11/2017,-33.36682557,141.1660867,Tarawi,TAR022,Animal pad,Active,,West
1/11/2017,-33.38037526,141.1635944,Tarawi,TAR023,Animal pad,Active,,West
1/11/2017,-33.39364745,141.1623397,Tarawi,TAR024,Animal pad,Active,,West
1/11/2017,-33.40717677,141.1603421,Tarawi,TAR025,Animal pad,Active,,West
1/11/2017,-33.42081919,141.1589576,Tarawi,TAR026,Animal pad,Active,,West
1/11/2017,-33.35078068,141.1832611,Tarawi,TAR027,Animal pad,Active,,West
1/11/2017,-33.35193852,141.1992187,Tarawi,TAR028,Animal pad,Active,,West
1/11/2017,-33.35339278,141.2153263,Tarawi,TAR029,Animal pad,Active,,West
1/11/2017,-33.35465149,141.2314436,Tarawi,TAR030,Animal pad,Active,,West
1/11/2017,-33.36787091,141.1813388,Tarawi,TAR031,Animal pad,Active,,West
1/11/2017,-33.36958097,141.1974967,Tarawi,TAR032,Animal pad,Active,,West
1/11/2017,-33.37088275,141.2135162,Tarawi,TAR033,Animal pad,Active,,West
1/11/2017,-33.37224398,141.22948,Tarawi,TAR034,Animal pad,Active,,West
1/11/2017,-33.38610269,141.2339566,Tarawi,TAR035,Animal pad,Active,,West
1/11/2017,-33.38487287,141.2175388,Tarawi,TAR036,Animal pad,Active,,West
1/11/2017,-33.39773048,141.2103173,Tarawi,TAR037,Animal pad,Active,,West
1/11/2017,-33.40993055,141.1925604,Tarawi,TAR038,Animal pad,Active,,West
1/11/2017,-33.4217767,141.1745986,Tarawi,TAR039,Animal pad,Active,,West
31/03/2017,-33.203029,150.366074,Tower,TW001,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.204246,150.366644,Tower,TW002,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.203269,150.365146,Tower,TW003,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.204283,150.365358,Tower,TW004,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.204893,150.3653,Tower,TW005,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.205568,150.365227,Tower,TW006,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.20529,150.365834,Tower,TW007,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.206112,150.366458,Tower,TW008,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.20639,150.367665,Tower,TW009,Targeted,Active,,NPWS Blue Mtns
31/03/2017,-33.205135,150.368235,Tower,TW010,Targeted,Active,,NPWS Blue Mtns
13/08/2021,-34.514336,150.546628,Upper Nepean,UN001,Trail,Active,,Blue Mountains
13/08/2021,-34.498603,150.554112,Upper Nepean,UN002,Trail,Active,,Blue Mountains
13/08/2021,-34.49004,150.540785,Upper Nepean,UN003,Trail,Active,,Blue Mountains
13/08/2021,-34.476096,150.532545,Upper Nepean,UN004,Trail,Active,,Blue Mountains
13/08/2021,-34.455735,150.527581,Upper Nepean,UN005,Trail,Active,,Blue Mountains
13/08/2021,-34.462307,150.549897,Upper Nepean,UN006,Trail,Active,,Blue Mountains
13/08/2021,-34.474832,150.556772,Upper Nepean,UN007,Trail,Active,,Blue Mountains
13/08/2021,-34.460307,150.566447,Upper Nepean,UN008,Trail,Active,,Blue Mountains
13/08/2021,-34.455252,150.591027,Upper Nepean,UN009,Trail,Active,,Blue Mountains
13/08/2021,-34.483871,150.567012,Upper Nepean,UN010,Trail,Active,,Blue Mountains
13/08/2021,-34.476912,150.577567,Upper Nepean,UN011,Trail,Active,,Blue Mountains
13/08/2021,-34.500349,150.563856,Upper Nepean,UN012,Trail,Active,,Blue Mountains
13/08/2021,-34.500217,150.582601,Upper Nepean,UN013,Trail,Active,,Blue Mountains
13/08/2021,-34.509623,150.574297,Upper Nepean,UN014,Trail,Active,,Blue Mountains
13/08/2021,-34.514666,150.595561,Upper Nepean,UN015,Trail,Active,,Blue Mountains
13/08/2021,-34.509694,150.607343,Upper Nepean,UN016,Trail,Active,,Blue Mountains
13/08/2021,-34.49498,150.609073,Upper Nepean,UN017,Trail,Active,,Blue Mountains
13/08/2021,-34.47992,150.607276,Upper Nepean,UN018,Trail,Active,,Blue Mountains
13/08/2021,-34.512751,150.523877,Upper Nepean,UN019,Trail,Active,,Blue Mountains
13/08/2021,-34.527097,150.61407,Upper Nepean,UN020,Trail,Active,,Blue Mountains
9/05/2018,-31.199118,149.061804,UR Surrounds,UR009,Animal pad,Active,,NPWS Nthn Inland
9/05/2018,-31.201,149.061676,UR Surrounds,UR010,Animal pad,Active,,NPWS Nthn Inland
9/05/2018,-31.203113,149.068432,UR Surrounds,UR011,Animal pad,Active,,NPWS Nthn Inland
9/05/2018,-31.196093,149.053387,UR Surrounds,UR012,Animal pad,Closed,,NPWS Nthn Inland
9/05/2018,-31.20289301,149.069734,UR Surrounds,UR013,Animal pad,Active,,NPWS Nthn Inland
9/05/2018,-31.201797,149.063594,Uringery,UR001,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.20131,149.06384,Uringery,UR002,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.200885,149.064038,Uringery,UR003,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.200303,149.064086,Uringery,UR004,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.199878,149.063825,Uringery,UR005,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.199484,149.06353,Uringery,UR006,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.198956,149.063295,Uringery,UR007,Targeted,Active,,NPWS Nthn Inland
9/05/2018,-31.198535,149.063363,Uringery,UR008,Targeted,Active,,NPWS Nthn Inland
30/10/2020,-31.24629145,149.1097485,Warrumbungles Trail,WT001,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.23809322,149.1102381,Warrumbungles Trail,WT002,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.23482546,149.1191617,Warrumbungles Trail,WT003,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.22608959,149.1227139,Warrumbungles Trail,WT004,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.21772714,149.1260429,Warrumbungles Trail,WT005,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.21341629,149.1208999,Warrumbungles Trail,WT006,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.20565083,149.1256334,Warrumbungles Trail,WT007,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.19735831,149.1264851,Warrumbungles Trail,WT008,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.21809939,149.0736854,Warrumbungles Trail,WT009,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.22327679,149.0734344,Warrumbungles Trail,WT010,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.21704904,149.0673219,Warrumbungles Trail,WT011,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.19399218,149.0673004,Warrumbungles Trail,WT012,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.19319625,149.0577761,Warrumbungles Trail,WT013,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.20203075,149.0551238,Warrumbungles Trail,WT014,Trail,Active,,NPWS Nthn Inland
30/10/2020,-31.20481694,149.0658949,Warrumbungles Trail,WT015,Trail,Active,,NPWS Nthn Inland
24/03/2020,-33.194192,150.362402,Wolgan Trail,WC001,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.194319,150.348906,Wolgan Trail,WC002,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.198815,150.339302,Wolgan Trail,WC003,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.195373,150.326884,Wolgan Trail,WC004,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.187688,150.319479,Wolgan Trail,WC005,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.176403,150.316832,Wolgan Trail,WC006,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.173396,150.305459,Wolgan Trail,WC007,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.168063,150.294846,Wolgan Trail,WC008,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.171353,150.285123,Wolgan Trail,WC009,Trail,Active,,NPWS Pest Monitoring
24/03/2020,-33.171382,150.273803,Wolgan Trail,WC010,Trail,Active,,NPWS Pest Monitoring
28/04/2020,-33.128965,150.325086,Wolgan Trail,WC019,Trail,Active,,NPWS Pest Monitoring
28/04/2020,-33.13624429,150.32791,Wolgan Trail,WC020,Trail,Active,,NPWS Pest Monitoring
28/04/2020,-33.14208728,150.3381708,Wolgan Trail,WC021,Trail,Active,,NPWS Pest Monitoring
28/04/2020,-33.14814384,150.3486584,Wolgan Trail,WC022,Trail,Active,,NPWS Pest Monitoring
28/04/2020,-33.15535028,150.3766062,Wolgan Trail,WC025,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.17517,150.262213,Wolgan Trail,WC011,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.1657015,150.2523129,Wolgan Trail,WC012,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.168088,150.263383,Wolgan Trail,WC013,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.15947372,150.2618493,Wolgan Trail,WC014,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.14887272,150.2625415,Wolgan Trail,WC015,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.14099322,150.2684097,Wolgan Trail,WC016,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.13347224,150.2731085,Wolgan Trail,WC017,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.151363,150.356772,Wolgan Trail,WC023,Trail,Active,,NPWS Pest Monitoring
30/07/2020,-33.153906,150.367209,Wolgan Trail,WC024,Trail,Active,,NPWS Pest Monitoring
13/08/2021,-34.125729,150.368579,Wollondilly,WO001,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.149097,150.34188,Wollondilly,WO002,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.160775,150.329454,Wollondilly,WO003,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.156637,150.342557,Wollondilly,WO004,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.175033,150.329154,Wollondilly,WO005,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.190396,150.327128,Wollondilly,WO006,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.196865,150.314377,Wollondilly,WO007,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.186828,150.300554,Wollondilly,WO008,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.194528,150.293894,Wollondilly,WO009,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.213309,150.266823,Wollondilly,WO010,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.138699,150.311316,Wollondilly,WO011,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.131727,150.329729,Wollondilly,WO012,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.12991,150.342317,Wollondilly,WO013,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.145779,150.323156,Wollondilly,WO014,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.166618,150.294993,Wollondilly,WO015,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.164333,150.311542,Wollondilly,WO016,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.182861,150.279169,Wollondilly,WO017,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.1483,150.296327,Wollondilly,WO018,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.177079,150.313874,Wollondilly,WO019,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.198733,150.25843,Wollondilly,WO020,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.200051,150.278516,Wollondilly,WO021,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.220668,150.257447,Wollondilly,WO022,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.213475,150.261002,Wollondilly,WO022B,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.211582,150.286483,Wollondilly,WO023,Catchment monitoring,Active,,NPWS Blue Mtns
13/08/2021,-34.141208,150.352709,Wollondilly,WO024,Catchment monitoring,Active,,NPWS Blue Mtns
5/09/2017,-32.47455999,145.38879,Yathong,YTH001,Animal pad,Closed,,West
5/09/2017,-32.47627996,145.4046,Yathong,YTH002,Animal pad,Closed,,West
5/09/2017,-32.47835004,145.42023,Yathong,YTH003,Animal pad,Closed,,West
5/09/2017,-32.47997998,145.43622,Yathong,YTH004,Animal pad,Closed,,West
5/09/2017,-32.48214997,145.4519,Yathong,YTH005,Animal pad,Closed,,West
5/09/2017,-32.48370004,145.4677,Yathong,YTH006,Animal pad,Closed,,West
5/09/2017,-32.48552,145.48355,Yathong,YTH007,Animal pad,Closed,,West
5/09/2017,-32.48729998,145.4993,Yathong,YTH008,Animal pad,Closed,,West
5/09/2017,-32.48611998,145.37791,Yathong,YTH009,Animal pad,Closed,,West
5/09/2017,-32.49194004,145.42033,Yathong,YTH010,Animal pad,Closed,,West
5/09/2017,-32.50065001,145.49718,Yathong,YTH011,Animal pad,Closed,,West
5/09/2017,-32.49926004,145.37598,Yathong,YTH012,Animal pad,Closed,,West
5/09/2017,-32.50522996,145.41805,Yathong,YTH013,Animal pad,Closed,,West
5/09/2017,-32.51397002,145.49506,Yathong,YTH014,Animal pad,Closed,,West
5/09/2017,-32.51840003,145.41379,Yathong,YTH015,Animal pad,Closed,,West
5/09/2017,-32.52189998,145.38145,Yathong,YTH016,Animal pad,Closed,,West
5/09/2017,-32.52373997,145.39725,Yathong,YTH017,Animal pad,Closed,,West
5/09/2017,-32.52743002,145.49284,Yathong,YTH018,Animal pad,Closed,,West
5/09/2017,-32.52741996,145.37166,Yathong,YTH019,Animal pad,Closed,,West
5/09/2017,-32.53170001,145.41179,Yathong,YTH020,Animal pad,Closed,,West
5/09/2017,-32.53361997,145.42746,Yathong,YTH021,Animal pad,Closed,,West
5/09/2017,-32.53548,145.44321,Yathong,YTH022,Animal pad,Closed,,West
5/09/2017,-32.53712,145.45901,Yathong,YTH023,Animal pad,Closed,,West
5/09/2017,-32.53899998,145.47498,Yathong,YTH024,Animal pad,Closed,,West
5/09/2017,-32.54096,145.490618,Yathong,YTH025,Animal pad,Closed,,West
5/09/2017,-32.54089002,145.36978,Yathong,YTH026,Animal pad,Closed,,West
5/09/2017,-32.54500997,145.40958,Yathong,YTH027,Animal pad,Closed,,West
5/09/2017,-32.55437901,145.488542,Yathong,YTH028,Animal pad,Closed,,West
5/09/2017,-32.55428002,145.36737,Yathong,YTH029,Animal pad,Closed,,West
5/09/2017,-32.55854004,145.40742,Yathong,YTH030,Animal pad,Closed,,West
5/09/2017,-32.56754003,145.48647,Yathong,YTH031,Animal pad,Closed,,West
5/09/2017,-32.56742,145.36525,Yathong,YTH032,Animal pad,Closed,,West
5/09/2017,-32.57067,145.37505,Yathong,YTH033,Animal pad,Closed,,West
5/09/2017,-32.57187003,145.40532,Yathong,YTH034,Animal pad,Closed,,West
5/09/2017,-32.57215996,145.38882,Yathong,YTH035,Animal pad,Closed,,West
5/09/2017,-32.57608001,145.42052,Yathong,YTH036,Animal pad,Closed,,West
5/09/2017,-32.57785002,145.43633,Yathong,YTH037,Animal pad,Closed,,West
5/09/2017,-32.57982999,145.45221,Yathong,YTH038,Animal pad,Closed,,West
5/09/2017,-32.58097999,145.48438,Yathong,YTH039,Animal pad,Closed,,West
5/09/2017,-32.58163,145.46793,Yathong,YTH040,Animal pad,Closed,,West
13/03/2020,-32.99978,150.883506,Yengo Trail,YT006,Trail,Active,,NPWS Pest Monitoring
13/03/2020,-32.991711,150.885274,Yengo Trail,YT008,Trail,Active,,NPWS Pest Monitoring
13/03/2020,-32.986982,150.892228,Yengo Trail,YT009,Trail,Active,,NPWS Pest Monitoring
13/03/2020,-32.981776,150.886739,Yengo Trail,YT013,Trail,closed,17/02/2022,NPWS Pest Monitoring
13/03/2020,-32.966159,150.873363,Yengo Trail,YT022,Trail,Active,,NPWS Pest Monitoring
13/03/2020,-32.973719,150.881833,Yengo Trail,YT023,Trail,Closed,7/07/2021,NPWS Pest Monitoring
13/03/2020,-32.97725579,150.899441,Yengo Trail,YT024,Trail,Active,,NPWS Pest Monitoring
