2024-05-09 14:13:27,117 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:45,416 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:45,424 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:45,425 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:47,345 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:47,354 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:47,355 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:47,402 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:47,407 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:47,408 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:51,372 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:51,379 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:51,379 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:52,523 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:52,532 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:52,532 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:52,577 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:52,582 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:52,583 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:53,055 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:53,062 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:53,063 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:53,510 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:53,515 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:53,516 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:13:56,066 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:13:56,074 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:13:56,074 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:14:00,857 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:14:01,151 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:14:01,151 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:14:05,275 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:14:05,411 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:14:05,412 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:20:53,994 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:20:54,027 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-09 14:20:54,027 INFO    MainThread:2972389 [wandb_init.py:_pause_backend():437] pausing backend
2024-05-09 14:20:59,446 INFO    MainThread:2972389 [wandb_init.py:_resume_backend():442] resuming backend
2024-05-09 14:20:59,452 INFO    MainThread:2972389 [jupyter.py:save_ipynb():373] not saving jupyter notebook
